Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Protein(%),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.10738415,41.48358606,STOM BAC P0987,16/11/05-06:04:08,CORN,2835,6.470,172.40,1.000,962.78,11/7/2016,On,20.00,Yes,28.27,18.70,9518.2,169.97,9157.7,163.53,In,-0.0023,6553.5,0.0034,0.865,0.00,77.00,35,4.411,10.69,1.156,12.36,0.00012,0.0068,1817.6,0.357,11/7/2016
-85.10738101,41.48356895,STOM BAC P0987,16/11/05-06:04:08,CORN,2836,6.470,172.90,1.000,962.78,11/7/2016,On,20.00,Yes,31.21,17.90,10506,187.61,10208,182.29,In,-0.0041,6553.5,0.0037,0.803,0.00,73.00,35,4.411,10.69,1.245,13.31,0.00012,0.0066,2006.3,0.331,11/7/2016
-85.10737811,41.48355143,STOM BAC P0987,16/11/05-06:04:08,CORN,2837,6.562,173.30,1.000,962.80,11/7/2016,On,20.00,Yes,31.11,18.30,10326,184.39,9983.6,178.28,In,2.292e-009,6553.5,0.0037,0.815,0.00,73.00,35,4.474,10.85,1.228,13.31,0.00012,0.0067,1999.8,0.336,11/7/2016
-85.10737545,41.48353449,STOM BAC P0987,16/11/05-06:04:08,CORN,2838,6.470,172.90,1.000,962.86,11/7/2016,On,20.00,Yes,29.50,18.40,9929.8,177.32,9589.0,171.23,In,-0.00045,6553.5,0.0034,0.865,0.00,73.00,35,4.411,10.69,1.156,12.36,0.00012,0.0065,1896.2,0.357,11/7/2016
-85.10737229,41.48351712,STOM BAC P0987,16/11/05-06:04:08,CORN,2839,6.562,171.80,1.000,962.86,11/7/2016,On,20.00,Yes,29.72,18.50,9864.6,176.15,9514.4,169.90,In,-0.0046,6553.5,0.0034,0.877,0.00,74.00,35,4.474,10.85,1.140,12.36,0.00012,0.0065,1910.5,0.362,11/7/2016
-85.10736878,41.48349996,STOM BAC P0987,16/11/05-06:04:08,CORN,2840,6.562,171.70,1.000,962.80,11/7/2016,On,20.00,Yes,31.01,18.70,10292,183.79,9902.4,176.83,In,-0.0041,6553.5,0.0034,0.877,0.00,70.00,35,4.474,10.85,1.140,12.36,0.00011,0.0062,1993.3,0.362,11/7/2016
-85.10736544,41.48348251,STOM BAC P0987,16/11/05-06:04:08,CORN,2841,6.562,172.10,1.000,962.74,11/7/2016,On,20.00,Yes,31.17,18.80,10346,184.75,9942.2,177.54,In,-0.0046,6553.5,0.0034,0.877,0.00,69.00,35,4.474,10.85,1.140,12.36,0.00011,0.0062,2003.8,0.362,11/7/2016
-85.10736226,41.48346600,STOM BAC P0987,16/11/05-06:04:08,CORN,2842,6.562,172.40,1.000,962.81,11/7/2016,On,20.00,Yes,33.02,19.00,10962,195.75,10508,187.64,In,-0.0023,6553.5,0.0034,0.877,0.00,72.00,35,4.474,10.85,1.140,12.36,0.00010,0.0058,2123.0,0.362,11/7/2016
-85.10735912,41.48344863,STOM BAC P0987,16/11/05-06:04:08,CORN,2843,6.378,172.10,1.000,962.84,11/7/2016,On,20.00,Yes,29.39,19.00,10037,179.23,9621.2,171.81,In,-0.0036,6553.5,0.0034,0.853,0.00,72.00,35,4.349,10.54,1.173,12.36,0.00012,0.0065,1889.5,0.352,11/7/2016
-85.10735603,41.48343159,STOM BAC P0987,16/11/05-06:04:08,CORN,2844,6.470,171.80,1.000,962.87,11/7/2016,On,20.00,Yes,28.70,19.10,9660.2,172.50,9248.6,165.15,In,3.806e-009,6553.5,0.0034,0.865,0.00,76.00,35,4.411,10.69,1.156,12.36,0.00012,0.0067,1844.7,0.357,11/7/2016
-85.10735249,41.48341418,STOM BAC P0987,16/11/05-06:04:08,CORN,2845,6.562,171.00,1.000,962.79,11/7/2016,On,20.00,Yes,30.29,19.10,10054,179.53,9625.5,171.88,In,-0.0023,6553.5,0.0034,0.877,0.00,72.00,35,4.474,10.85,1.140,12.36,0.00011,0.0063,1947.2,0.362,11/7/2016
-85.10734878,41.48339682,STOM BAC P0987,16/11/05-06:04:08,CORN,2846,6.470,171.70,1.000,962.79,11/7/2016,On,20.00,Yes,33.01,19.10,11114,198.46,10640,190.00,In,-0.0046,6553.5,0.0034,0.865,0.00,73.00,35,4.411,10.69,1.156,12.36,0.00010,0.0058,2122.3,0.357,11/7/2016
-85.10734553,41.48337960,STOM BAC P0987,16/11/05-06:04:08,CORN,2847,6.654,172.00,1.000,962.69,11/7/2016,On,20.00,Yes,36.10,19.10,11816,210.99,11312,202.00,In,-0.00091,6553.5,0.0034,0.890,0.00,73.00,35,4.537,11.00,1.124,12.36,9.514e-005,0.0053,2320.4,0.367,11/7/2016
-85.10734234,41.48336244,STOM BAC P0987,16/11/05-06:04:08,CORN,2848,6.470,172.30,1.000,962.74,11/7/2016,On,20.00,Yes,35.15,19.10,11834,211.33,11330,202.32,In,-0.00091,6553.5,0.0034,0.865,0.00,72.00,35,4.411,10.69,1.156,12.36,9.769e-005,0.0055,2259.9,0.357,11/7/2016
-85.10733933,41.48334519,STOM BAC P0987,16/11/05-06:04:08,CORN,2849,6.562,172.10,1.000,962.68,11/7/2016,On,20.00,Yes,34.04,19.10,11300,201.78,10818,193.19,In,4.897e-009,6553.5,0.0034,0.877,0.00,72.00,35,4.474,10.85,1.140,12.36,0.00010,0.0056,2188.5,0.362,11/7/2016
-85.10733613,41.48332822,STOM BAC P0987,16/11/05-06:04:08,CORN,2850,6.562,171.80,1.000,962.79,11/7/2016,On,20.00,Yes,34.78,19.00,11544,206.15,11066,197.61,In,4.858e-009,6553.5,0.0034,0.877,0.00,73.00,35,4.474,10.85,1.140,12.36,9.874e-005,0.0055,2235.9,0.362,11/7/2016
-85.10733273,41.48331101,STOM BAC P0987,16/11/05-06:04:08,CORN,2851,6.562,171.70,1.000,962.65,11/7/2016,On,20.00,Yes,36.52,19.10,12123,216.48,11606,207.25,In,3.002e-009,6553.5,0.0034,0.877,0.00,76.00,35,4.474,10.85,1.140,12.36,9.403e-005,0.0053,2347.8,0.362,11/7/2016
-85.10732935,41.48329385,STOM BAC P0987,16/11/05-06:04:08,CORN,2852,6.562,171.80,1.000,962.67,11/7/2016,On,20.00,Yes,37.58,19.10,12473,222.74,11942,213.25,In,-0.0041,6553.5,0.0037,0.815,0.00,73.00,35,4.474,10.85,1.228,13.31,9.842e-005,0.0055,2415.8,0.336,11/7/2016
-85.10732640,41.48327864,STOM BAC P0987,16/11/05-06:04:08,CORN,2853,6.106,172.00,1.000,962.64,11/7/2016,On,20.00,Yes,36.28,19.10,12944,231.13,12392,221.29,In,-0.0036,6553.5,0.0034,0.816,0.00,72.00,35,4.163,10.09,1.225,12.36,9.465e-005,0.0053,2332.6,0.337,11/7/2016
-85.10732370,41.48326348,STOM BAC P0987,16/11/05-06:04:08,CORN,2854,5.833,171.90,1.000,962.72,11/7/2016,On,20.00,Yes,32.16,19.00,12007,214.41,11509,205.53,In,-0.00091,6553.5,0.0034,0.780,0.00,74.00,35,3.977,9.642,1.282,12.36,0.00011,0.0060,2067.3,0.322,11/7/2016
-85.10732079,41.48324827,STOM BAC P0987,16/11/05-06:04:08,CORN,2855,5.833,171.40,1.000,962.79,11/7/2016,On,20.00,Yes,32.02,19.00,11954,213.46,11458,204.62,In,-0.0041,6553.5,0.0037,0.724,0.00,74.00,35,3.977,9.642,1.381,13.31,0.00012,0.0065,2058.1,0.299,11/7/2016
-85.10731764,41.48323294,STOM BAC P0987,16/11/05-06:04:08,CORN,2856,5.833,171.80,1.000,962.84,11/7/2016,On,20.00,Yes,33.10,19.00,12358,220.69,11847,211.55,In,-0.00045,6553.5,0.0034,0.780,0.00,74.00,35,3.977,9.642,1.282,12.36,0.00010,0.0058,2127.8,0.322,11/7/2016
-85.10731475,41.48321812,STOM BAC P0987,16/11/05-06:04:08,CORN,2857,5.833,171.90,1.000,962.89,11/7/2016,On,20.00,Yes,30.38,19.10,11343,202.56,10860,193.93,In,-0.0036,6553.5,0.0034,0.780,0.00,74.00,35,3.977,9.642,1.282,12.36,0.00011,0.0063,1953.0,0.322,11/7/2016
-85.10731185,41.48320254,STOM BAC P0987,16/11/05-06:04:08,CORN,2858,5.925,171.50,1.000,962.99,11/7/2016,On,20.00,Yes,26.53,19.10,9750.9,174.12,9335.4,166.70,In,-0.0041,6553.5,0.0034,0.792,0.00,72.00,35,4.040,9.794,1.262,12.36,0.00013,0.0072,1705.3,0.327,11/7/2016
-85.10730910,41.48318746,STOM BAC P0987,16/11/05-06:04:08,CORN,2859,5.741,171.60,1.000,963.15,11/7/2016,On,20.00,Yes,29.77,19.10,11294,201.68,10813,193.08,In,-0.00091,6553.5,0.0034,0.768,0.00,73.00,35,3.915,9.490,1.303,12.36,0.00012,0.0065,1913.9,0.317,11/7/2016
-85.10730617,41.48317248,STOM BAC P0987,16/11/05-06:04:08,CORN,2860,5.741,171.60,1.000,963.21,11/7/2016,On,20.00,Yes,29.82,19.10,11313,202.01,10831,193.41,In,-0.0023,6553.5,0.0034,0.768,0.00,73.00,35,3.915,9.490,1.303,12.36,0.00012,0.0064,1917.1,0.317,11/7/2016
-85.10730311,41.48315749,STOM BAC P0987,16/11/05-06:04:08,CORN,2861,5.741,171.40,1.000,963.24,11/7/2016,On,20.00,Yes,30.96,19.10,11743,209.70,11243,200.77,In,-0.00045,6553.5,0.0034,0.768,0.00,73.00,35,3.915,9.490,1.303,12.36,0.00011,0.0062,1990.1,0.317,11/7/2016
-85.10730000,41.48314237,STOM BAC P0987,16/11/05-06:04:08,CORN,2862,5.741,171.20,1.000,963.39,11/7/2016,On,20.00,Yes,29.61,19.10,11234,200.60,10755,192.06,In,-0.0023,6553.5,0.0034,0.768,0.00,73.00,35,3.915,9.490,1.303,12.36,0.00012,0.0065,1903.7,0.317,11/7/2016
-85.10729700,41.48312717,STOM BAC P0987,16/11/05-06:04:08,CORN,2863,5.833,171.30,1.000,963.48,11/7/2016,On,20.00,Yes,28.41,19.10,10608,189.43,10156,181.36,In,-0.00045,6553.5,0.0034,0.780,0.00,73.00,35,3.977,9.642,1.282,12.36,0.00012,0.0068,1826.5,0.322,11/7/2016
-85.10729401,41.48311160,STOM BAC P0987,16/11/05-06:04:08,CORN,2864,6.014,171.20,1.000,963.63,11/7/2016,On,20.00,Yes,28.41,19.10,10290,183.75,9851.6,175.92,In,-0.00045,6553.5,0.0034,0.804,0.00,81.00,35,4.100,9.940,1.244,12.36,0.00012,0.0068,1826.5,0.332,11/7/2016
-85.10729074,41.48309504,STOM BAC P0987,16/11/05-06:04:08,CORN,2865,6.198,172.10,1.000,963.82,11/7/2016,On,20.00,Yes,27.24,19.10,9571.6,170.92,9163.8,163.64,In,5.731e-009,6553.5,0.0037,0.769,0.00,77.00,35,4.226,10.24,1.300,13.31,0.00014,0.0076,1750.9,0.317,11/7/2016
-85.10728769,41.48307851,STOM BAC P0987,16/11/05-06:04:08,CORN,2866,6.289,171.80,1.000,963.91,11/7/2016,On,20.00,Yes,27.22,19.20,9425.2,168.31,9012.5,160.94,In,-0.0046,6553.5,0.0037,0.781,0.00,74.00,35,4.288,10.40,1.281,13.31,0.00014,0.0076,1749.6,0.322,11/7/2016
-85.10728432,41.48306233,STOM BAC P0987,16/11/05-06:04:08,CORN,2867,6.289,171.00,1.000,964.09,11/7/2016,On,20.00,Yes,27.07,19.30,9375.2,167.41,8953.6,159.89,In,-0.00045,6553.5,0.0037,0.781,0.00,76.00,35,4.288,10.40,1.281,13.31,0.00014,0.0077,1740.4,0.322,11/7/2016
-85.10728101,41.48304615,STOM BAC P0987,16/11/05-06:04:08,CORN,2868,6.198,171.20,1.000,964.11,11/7/2016,On,20.00,Yes,28.68,19.30,10079,179.99,9626.1,171.90,In,-0.0023,6553.5,0.0037,0.769,0.00,73.00,35,4.226,10.24,1.300,13.31,0.00013,0.0072,1843.8,0.317,11/7/2016
-85.10727780,41.48302940,STOM BAC P0987,16/11/05-06:04:08,CORN,2869,6.198,171.10,1.000,964.25,11/7/2016,On,20.00,Yes,26.81,19.30,9420.5,168.22,8996.8,160.66,In,-0.0041,6553.5,0.0037,0.769,0.00,76.00,35,4.226,10.24,1.300,13.31,0.00014,0.0077,1723.2,0.317,11/7/2016
-85.10727446,41.48301297,STOM BAC P0987,16/11/05-06:04:08,CORN,2870,6.378,171.10,1.000,964.37,11/7/2016,On,20.00,Yes,29.21,19.30,9973.5,178.10,9525.0,170.09,In,-0.0041,6553.5,0.0037,0.792,0.00,76.00,35,4.349,10.54,1.263,13.31,0.00013,0.0071,1877.5,0.327,11/7/2016
-85.10727074,41.48299594,STOM BAC P0987,16/11/05-06:04:08,CORN,2871,6.378,170.90,1.000,964.34,11/7/2016,On,20.00,Yes,30.29,19.30,10343,184.70,9878.3,176.40,In,-0.0036,6553.5,0.0037,0.792,0.00,74.00,35,4.349,10.54,1.263,13.31,0.00012,0.0068,1947.2,0.327,11/7/2016
-85.10726717,41.48297905,STOM BAC P0987,16/11/05-06:04:08,CORN,2872,6.378,171.60,1.000,964.37,11/7/2016,On,20.00,Yes,30.00,19.30,10244,182.93,9783.2,174.70,In,-0.0023,6553.5,0.0034,0.853,0.00,74.00,35,4.349,10.54,1.173,12.36,0.00011,0.0064,1928.4,0.352,11/7/2016
-85.10726397,41.48296166,STOM BAC P0987,16/11/05-06:04:08,CORN,2873,6.562,171.70,1.000,964.32,11/7/2016,On,20.00,Yes,29.31,19.30,9727.4,173.70,9290.0,165.89,In,-0.0023,6553.5,0.0034,0.877,0.00,73.00,35,4.474,10.85,1.140,12.36,0.00012,0.0066,1883.9,0.362,11/7/2016
-85.10726100,41.48294461,STOM BAC P0987,16/11/05-06:04:08,CORN,2874,6.378,171.90,1.000,964.42,11/7/2016,On,20.00,Yes,35.53,19.30,12133,216.65,11587,206.91,In,-0.0036,6553.5,0.0034,0.853,0.00,70.00,35,4.349,10.54,1.173,12.36,9.666e-005,0.0054,2284.0,0.352,11/7/2016
-85.10725775,41.48292754,STOM BAC P0987,16/11/05-06:04:08,CORN,2875,6.562,171.60,1.000,964.31,11/7/2016,On,20.00,Yes,37.31,19.30,12383,221.13,11827,211.19,In,-0.0023,6553.5,0.0034,0.877,0.00,73.00,35,4.474,10.85,1.140,12.36,9.205e-005,0.0052,2398.4,0.362,11/7/2016
-85.10725418,41.48291000,STOM BAC P0987,16/11/05-06:04:08,CORN,2876,6.562,171.50,1.000,964.33,11/7/2016,On,20.00,Yes,30.70,19.30,10189,181.95,9731.2,173.77,In,-0.00045,6553.5,0.0034,0.877,0.00,73.00,35,4.474,10.85,1.140,12.36,0.00011,0.0063,1973.4,0.362,11/7/2016
-85.10725094,41.48289291,STOM BAC P0987,16/11/05-06:04:08,CORN,2877,6.470,171.50,1.000,964.26,11/7/2016,On,20.00,Yes,26.10,19.30,8785.5,156.88,8390.4,149.83,In,-0.00045,6553.5,0.0034,0.865,0.00,73.00,35,4.411,10.69,1.156,12.36,0.00013,0.0074,1677.7,0.357,11/7/2016
-85.10724776,41.48287592,STOM BAC P0987,16/11/05-06:04:08,CORN,2878,6.562,171.80,1.000,964.33,11/7/2016,On,20.00,Yes,25.80,19.30,8563.0,152.91,8177.9,146.03,In,1.290e-008,6553.5,0.0034,0.877,0.00,70.00,35,4.474,10.85,1.140,12.36,0.00013,0.0075,1658.4,0.362,11/7/2016
-85.10724472,41.48285914,STOM BAC P0987,16/11/05-06:04:08,CORN,2879,6.378,171.30,1.000,964.31,11/7/2016,On,20.00,Yes,32.94,19.30,11248,200.85,10742,191.82,In,-0.0041,6553.5,0.0034,0.853,0.00,72.00,35,4.349,10.54,1.173,12.36,0.00010,0.0058,2117.4,0.352,11/7/2016
-85.10724118,41.48284204,STOM BAC P0987,16/11/05-06:04:08,CORN,2880,6.562,171.20,1.000,964.47,11/7/2016,On,20.00,Yes,36.45,19.30,12098,216.04,11554,206.33,In,-0.0023,6553.5,0.0034,0.877,0.00,70.00,35,4.474,10.85,1.140,12.36,9.422e-005,0.0053,2343.1,0.362,11/7/2016
-85.10723780,41.48282517,STOM BAC P0987,16/11/05-06:04:08,CORN,2881,6.470,170.80,1.000,964.43,11/7/2016,On,20.00,Yes,26.26,19.40,8840.9,157.87,8432.9,150.59,In,-0.0041,6553.5,0.0034,0.865,0.00,74.00,35,4.411,10.69,1.156,12.36,0.00013,0.0073,1688.3,0.357,11/7/2016
-85.10723294,41.48280841,STOM BAC P0987,16/11/05-06:04:08,CORN,2882,6.654,161.90,1.000,964.48,11/7/2016,On,20.00,Yes,23.30,19.30,7625.6,136.17,7282.6,130.05,In,-0.0023,6553.5,0.0034,0.890,0.00,77.00,35,4.537,11.00,1.124,12.36,0.00015,0.0083,1497.5,0.367,11/7/2016
-85.10730643,41.48278275,STOM BAC P0987,16/11/05-06:04:08,CORN,2883,4.009,358.20,1.000,966.34,11/7/2016,On,20.00,Yes,2.965,19.30,1610.5,28.76,1538.1,27.47,In,-0.0036,6553.5,0.0021,0.871,0.00,53.00,36,2.734,6.627,1.148,7.608,0.00071,0.040,190.58,0.359,11/7/2016
-85.10730694,41.48278893,STOM BAC P0987,16/11/05-06:04:08,CORN,2884,2.644,357.60,1.000,966.37,11/7/2016,On,20.00,Yes,8.986,19.30,7400.9,132.16,7068.0,126.22,In,1.167e-008,6553.5,0.0024,0.511,0.00,47.00,36,1.803,4.371,1.958,8.559,0.00026,0.015,577.64,0.211,11/7/2016
-85.10814285,41.48287545,STOM BAC P0987,16/11/05-06:04:08,CORN,2885,5.105,351.70,1.000,962.98,11/7/2016,On,20.00,Yes,2.565,19.40,1094.4,19.54,1043.9,18.64,In,1.083e-008,6553.5,0.0026,0.887,0.00,61.00,36,3.481,8.438,1.127,9.510,0.0010,0.058,164.90,0.366,11/7/2016
-85.10814466,41.48288522,STOM BAC P0987,16/11/05-06:04:08,CORN,2886,3.553,351.70,1.000,963.06,11/7/2016,On,20.00,Yes,9.376,19.40,5747.1,102.63,5481.8,97.89,In,-0.0046,6553.5,0.0029,0.561,0.00,50.00,36,2.423,5.873,1.781,10.46,0.00031,0.017,602.72,0.232,11/7/2016
-85.10814609,41.48289422,STOM BAC P0987,16/11/05-06:04:08,CORN,2887,3.553,353.20,1.000,963.27,11/7/2016,On,20.00,Yes,10.54,19.50,6462.7,115.41,6156.8,109.94,In,-0.0036,6553.5,0.0024,0.686,0.00,65.00,36,2.423,5.873,1.457,8.559,0.00023,0.013,677.77,0.283,11/7/2016
-85.10814728,41.48290350,STOM BAC P0987,16/11/05-06:04:08,CORN,2888,4.285,353.60,1.000,963.65,11/7/2016,On,20.00,Yes,11.88,19.50,6038.2,107.83,5752.4,102.72,In,-0.0046,6553.5,0.0032,0.621,0.00,65.00,36,2.921,7.082,1.611,11.41,0.00027,0.015,763.64,0.256,11/7/2016
-85.10814881,41.48291672,STOM BAC P0987,16/11/05-06:04:08,CORN,2889,4.193,355.10,1.000,964.02,11/7/2016,On,20.00,Yes,11.80,19.50,6131.6,109.49,5841.3,104.31,In,-0.00091,6553.5,0.0029,0.662,0.00,63.00,36,2.859,6.930,1.509,10.46,0.00025,0.014,758.83,0.273,11/7/2016
-85.10814941,41.48292536,STOM BAC P0987,16/11/05-06:04:08,CORN,2890,4.193,356.20,1.000,964.13,11/7/2016,On,20.00,Yes,12.58,19.50,6533.7,116.67,6224.4,111.15,In,1.020e-008,6553.5,0.0029,0.662,0.00,64.00,36,2.859,6.930,1.509,10.46,0.00023,0.013,808.60,0.273,11/7/2016
-85.10815040,41.48293875,STOM BAC P0987,16/11/05-06:04:08,CORN,2891,4.193,356.40,1.000,964.26,11/7/2016,On,20.00,Yes,14.33,19.50,7441.8,132.89,7089.5,126.60,In,-0.0023,6553.5,0.0032,0.607,0.00,67.00,36,2.859,6.930,1.647,11.41,0.00022,0.012,920.98,0.251,11/7/2016
-85.10815109,41.48294955,STOM BAC P0987,16/11/05-06:04:08,CORN,2892,4.285,356.70,1.000,964.33,11/7/2016,On,20.00,Yes,15.27,19.50,7761.5,138.60,7394.1,132.04,In,-0.00045,6553.5,0.0032,0.621,0.00,67.00,36,2.921,7.082,1.611,11.41,0.00021,0.012,981.59,0.256,11/7/2016
-85.10815184,41.48296108,STOM BAC P0987,16/11/05-06:04:08,CORN,2893,4.373,356.60,1.000,964.54,11/7/2016,On,20.00,Yes,14.92,19.50,7430.2,132.68,7078.4,126.40,In,-0.0036,6553.5,0.0032,0.633,0.00,64.00,36,2.982,7.229,1.579,11.41,0.00021,0.012,959.11,0.261,11/7/2016
-85.10815248,41.48297014,STOM BAC P0987,16/11/05-06:04:08,CORN,2894,4.373,356.00,1.000,964.87,11/7/2016,On,20.00,Yes,16.02,19.50,7977.4,142.45,7599.8,135.71,In,-0.0023,6553.5,0.0032,0.633,0.00,68.00,36,2.982,7.229,1.579,11.41,0.00020,0.011,1029.7,0.261,11/7/2016
-85.10815386,41.48298447,STOM BAC P0987,16/11/05-06:04:08,CORN,2895,5.105,356.30,1.000,964.86,11/7/2016,On,20.00,Yes,14.31,19.50,6104.2,109.00,5815.3,103.84,In,-0.0046,6553.5,0.0034,0.683,0.00,70.00,36,3.481,8.438,1.465,12.36,0.00024,0.013,919.78,0.282,11/7/2016
-85.10815479,41.48299791,STOM BAC P0987,16/11/05-06:04:08,CORN,2896,4.738,357.30,1.000,964.88,11/7/2016,On,20.00,Yes,15.89,19.50,7306.8,130.48,6960.9,124.30,In,-0.0023,6553.5,0.0034,0.633,0.00,65.00,36,3.230,7.831,1.579,12.36,0.00022,0.012,1021.7,0.261,11/7/2016
-85.10815535,41.48300960,STOM BAC P0987,16/11/05-06:04:08,CORN,2897,4.557,357.60,1.000,964.94,11/7/2016,On,20.00,Yes,17.03,19.50,8139.2,145.34,7753.9,138.46,In,-0.0041,6553.5,0.0032,0.660,0.00,69.00,36,3.107,7.532,1.515,11.41,0.00019,0.010,1094.8,0.272,11/7/2016
-85.10815595,41.48302163,STOM BAC P0987,16/11/05-06:04:08,CORN,2898,4.557,357.60,1.000,965.18,11/7/2016,On,20.00,Yes,17.30,19.50,8267.5,147.63,7876.1,140.65,In,-0.0023,6553.5,0.0034,0.609,0.00,68.00,36,3.107,7.532,1.641,12.36,0.00020,0.011,1112.0,0.251,11/7/2016
-85.10815637,41.48303339,STOM BAC P0987,16/11/05-06:04:08,CORN,2899,4.649,357.10,1.000,965.76,11/7/2016,On,20.00,Yes,14.96,19.50,7010.2,125.18,6678.3,119.26,In,1.091e-008,6553.5,0.0032,0.673,0.00,68.00,36,3.170,7.684,1.485,11.41,0.00021,0.012,961.92,0.278,11/7/2016
-85.10815685,41.48304494,STOM BAC P0987,16/11/05-06:04:08,CORN,2900,4.738,357.40,1.000,966.18,11/7/2016,On,20.00,Yes,16.81,19.50,7728.7,138.01,7362.9,131.48,In,-0.00091,6553.5,0.0032,0.686,0.00,68.00,36,3.230,7.831,1.457,11.41,0.00019,0.011,1080.7,0.283,11/7/2016
-85.10815736,41.48305786,STOM BAC P0987,16/11/05-06:04:08,CORN,2901,4.921,357.60,1.000,966.46,11/7/2016,On,20.00,Yes,15.72,19.50,6959.4,124.27,6629.9,118.39,In,-0.0041,6553.5,0.0037,0.611,0.00,73.00,36,3.355,8.134,1.637,13.31,0.00024,0.013,1010.9,0.252,11/7/2016
-85.10815788,41.48307088,STOM BAC P0987,16/11/05-06:04:08,CORN,2902,5.105,358.00,1.000,966.75,11/7/2016,On,20.00,Yes,15.82,19.50,6748.9,120.52,6429.4,114.81,In,-0.0046,6553.5,0.0037,0.634,0.00,80.00,36,3.481,8.438,1.578,13.31,0.00023,0.013,1016.9,0.261,11/7/2016
-85.10815832,41.48308511,STOM BAC P0987,16/11/05-06:04:08,CORN,2903,5.469,358.10,1.000,967.13,11/7/2016,On,20.00,Yes,15.92,19.50,6339.3,113.20,6039.2,107.84,In,-0.00091,6553.5,0.0037,0.679,0.00,80.00,36,3.729,9.040,1.473,13.31,0.00023,0.013,1023.3,0.280,11/7/2016
-85.10815909,41.48310035,STOM BAC P0987,16/11/05-06:04:08,CORN,2904,5.469,358.00,1.000,967.46,11/7/2016,On,20.00,Yes,17.09,19.50,6806.7,121.55,6484.5,115.79,In,-0.0041,6553.5,0.0040,0.634,0.00,78.00,36,3.729,9.040,1.578,14.27,0.00023,0.013,1098.8,0.261,11/7/2016
-85.10815989,41.48311457,STOM BAC P0987,16/11/05-06:04:08,CORN,2905,5.558,357.80,1.000,967.48,11/7/2016,On,20.00,Yes,18.90,19.50,7407.2,132.27,7056.5,126.01,In,-0.0036,6553.5,0.0037,0.690,0.00,77.00,36,3.789,9.186,1.449,13.31,0.00020,0.011,1215.1,0.285,11/7/2016
-85.10816049,41.48312949,STOM BAC P0987,16/11/05-06:04:08,CORN,2906,5.469,358.30,1.000,967.68,11/7/2016,On,20.00,Yes,18.23,19.50,7258.0,129.61,6914.4,123.47,In,-0.00091,6553.5,0.0037,0.679,0.00,81.00,36,3.729,9.040,1.473,13.31,0.00020,0.011,1171.6,0.280,11/7/2016
-85.10816096,41.48314449,STOM BAC P0987,16/11/05-06:04:08,CORN,2907,5.650,358.40,1.000,967.81,11/7/2016,On,20.00,Yes,19.47,19.50,7507.5,134.06,7152.1,127.72,In,9.506e-009,6553.5,0.0037,0.701,0.00,80.00,36,3.852,9.338,1.426,13.31,0.00019,0.011,1251.9,0.289,11/7/2016
-85.10816182,41.48315942,STOM BAC P0987,16/11/05-06:04:08,CORN,2908,5.558,358.20,1.000,967.94,11/7/2016,On,20.00,Yes,19.04,19.50,7461.0,133.23,7107.8,126.93,In,-0.0036,6553.5,0.0037,0.690,0.00,78.00,36,3.789,9.186,1.449,13.31,0.00019,0.011,1223.9,0.285,11/7/2016
-85.10816260,41.48317489,STOM BAC P0987,16/11/05-06:04:08,CORN,2909,5.741,357.00,1.000,968.02,11/7/2016,On,20.00,Yes,19.10,19.50,7246.2,129.40,6903.2,123.27,In,-0.00091,6553.5,0.0037,0.713,0.00,77.00,36,3.915,9.490,1.403,13.31,0.00019,0.011,1228.0,0.294,11/7/2016
-85.10816398,41.48319140,STOM BAC P0987,16/11/05-06:04:08,CORN,2910,5.741,356.40,1.000,968.16,11/7/2016,On,20.00,Yes,19.29,19.50,7317.9,130.68,6971.5,124.49,In,-0.0023,6553.5,0.0037,0.713,0.00,73.00,36,3.915,9.490,1.403,13.31,0.00019,0.011,1240.1,0.294,11/7/2016
-85.10816505,41.48320731,STOM BAC P0987,16/11/05-06:04:08,CORN,2911,5.558,356.70,1.000,968.17,11/7/2016,On,20.00,Yes,18.39,19.50,7205.1,128.66,6864.1,122.57,In,-0.0041,6553.5,0.0034,0.743,0.00,71.00,36,3.789,9.186,1.346,12.36,0.00019,0.010,1181.9,0.307,11/7/2016
-85.10816632,41.48322157,STOM BAC P0987,16/11/05-06:04:08,CORN,2912,5.194,357.40,1.000,968.12,11/7/2016,On,20.00,Yes,19.82,19.50,8310.9,148.41,7917.5,141.38,In,-0.0023,6553.5,0.0034,0.694,0.00,74.00,36,3.541,8.584,1.440,12.36,0.00017,0.0097,1274.0,0.286,11/7/2016
