Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.10521170,41.51163957,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,45,3.786,269.80,1.000,960.91,10/18/2016,On,33.80,Yes,8.891,11.00,3026.5,50.44,3026.5,50.44,In,0.600,0.0037,0.794,0.00,77.00,1,2.581,10.58,1.259,13.31,0.00042,0.025,533.46,0.194,10/18/2016
-85.10522570,41.51163923,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,46,4.121,270.00,1.000,961.06,10/18/2016,On,33.80,Yes,9.161,11.60,2865.2,47.75,2865.2,47.75,In,0.602,0.0037,0.865,0.00,82.00,1,2.810,11.51,1.157,13.31,0.00040,0.024,549.66,0.211,10/18/2016
-85.10524154,41.51163931,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,47,4.400,270.30,1.000,961.25,10/18/2016,On,33.80,Yes,8.829,12.20,2586.2,43.10,2586.2,43.10,In,0.602,0.0040,0.861,0.00,77.00,1,3.000,12.29,1.161,14.27,0.00045,0.027,529.71,0.210,10/18/2016
-85.10525713,41.51163915,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,48,4.331,270.30,1.000,961.39,10/18/2016,On,33.80,Yes,9.186,12.90,2733.8,45.56,2733.8,45.56,In,0.600,0.0037,0.909,0.00,74.00,1,2.953,12.10,1.101,13.31,0.00040,0.024,551.18,0.222,10/18/2016
-85.10527272,41.51163931,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,49,4.386,270.40,1.000,961.51,10/18/2016,On,33.80,Yes,9.968,13.50,2928.7,48.81,2911.9,48.53,In,0.602,0.0037,0.920,0.00,77.00,1,2.991,12.25,1.087,13.31,0.00037,0.022,598.08,0.225,10/18/2016
-85.10528773,41.51163940,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,50,4.124,269.90,1.000,961.69,10/18/2016,On,33.80,Yes,8.801,13.90,2750.5,45.84,2722.0,45.37,In,0.602,0.0037,0.865,0.00,78.00,1,2.812,11.52,1.156,13.31,0.00042,0.025,528.08,0.211,10/18/2016
-85.10530281,41.51163915,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,51,4.163,269.00,1.000,961.78,10/18/2016,On,33.80,Yes,8.942,14.10,2767.9,46.13,2732.9,45.55,In,0.600,0.0037,0.873,0.00,74.00,1,2.839,11.63,1.145,13.31,0.00041,0.025,536.49,0.213,10/18/2016
-85.10531807,41.51163915,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,52,4.193,268.30,1.000,961.89,10/18/2016,On,33.80,Yes,9.356,14.20,2875.7,47.93,2836.0,47.27,In,0.600,0.0037,0.880,0.00,79.00,1,2.859,11.71,1.137,13.31,0.00040,0.024,561.34,0.215,10/18/2016
-85.10533374,41.51163881,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,53,4.295,268.30,1.000,961.92,10/18/2016,On,33.80,Yes,10.94,14.20,3283.3,54.72,3238.0,53.97,In,0.602,0.0040,0.841,0.00,83.00,1,2.928,12.00,1.189,14.27,0.00036,0.022,656.45,0.205,10/18/2016
-85.10534984,41.51163873,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,54,4.327,268.00,1.000,961.90,10/18/2016,On,33.80,Yes,9.641,14.20,2871.2,47.85,2831.6,47.19,In,0.600,0.0040,0.847,0.00,76.00,1,2.951,12.09,1.180,14.27,0.00041,0.025,578.45,0.207,10/18/2016
