Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18063459,40.98715145,AULT,ENYART,WEST MUCK18,,On,-459.67,11.88,10/13/2015,No,810.53,65.91,65.91,9.800,2.975,30.00,3954.7,3954.7,Grain Harvest,2010385416,SOYBEANS
-86.18062897,40.98713923,AULT,ENYART,WEST MUCK18,,On,-459.67,11.85,10/13/2015,No,810.52,64.92,64.92,9.800,3.013,30.00,3895.0,3895.0,Grain Harvest,2010385416,SOYBEANS
-86.18062337,40.98712700,AULT,ENYART,WEST MUCK18,,On,-459.67,12.78,10/13/2015,No,810.52,70.46,70.46,9.800,2.993,30.00,4227.8,4227.8,Grain Harvest,2010385416,SOYBEANS
-86.18061768,40.98711509,AULT,ENYART,WEST MUCK18,,On,-459.67,12.72,10/13/2015,No,810.47,70.08,70.08,9.800,2.995,30.00,4205.0,4205.0,Grain Harvest,2010385416,SOYBEANS
-86.18061199,40.98710295,AULT,ENYART,WEST MUCK18,,On,-459.67,13.26,10/13/2015,No,810.57,73.11,73.11,9.800,2.993,30.00,4386.7,4386.7,Grain Harvest,2010385416,SOYBEANS
-86.18060605,40.98709117,AULT,ENYART,WEST MUCK18,,On,-459.67,14.38,10/13/2015,No,810.63,79.93,79.93,9.800,2.968,30.00,4795.8,4795.8,Grain Harvest,2010385416,SOYBEANS
-86.18060022,40.98707930,AULT,ENYART,WEST MUCK18,,On,-459.67,13.62,10/13/2015,No,810.64,73.65,73.65,9.800,3.051,30.00,4418.9,4418.9,Grain Harvest,2010385416,SOYBEANS
-86.18059467,40.98706757,AULT,ENYART,WEST MUCK18,,On,-459.67,14.08,10/13/2015,No,810.75,78.20,78.20,9.800,2.971,30.00,4692.2,4692.2,Grain Harvest,2010385416,SOYBEANS
-86.18058842,40.98705560,AULT,ENYART,WEST MUCK18,,On,-459.67,13.63,10/13/2015,No,810.81,75.93,75.93,9.800,2.962,30.00,4555.5,4555.5,Grain Harvest,2010385416,SOYBEANS
-86.18058245,40.98704388,AULT,ENYART,WEST MUCK18,,On,-459.67,13.96,10/13/2015,No,810.89,76.96,76.96,9.800,2.993,30.00,4617.5,4617.5,Grain Harvest,2010385416,SOYBEANS
