Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18115617,40.97474576,AULT,HOME,GRAHAM17,,On,-459.67,8.999,10/8/2015,Yes,821.42,51.98,51.98,11.50,2.857,30.00,3118.6,3118.6,Grain Harvest,2010385416,SOYBEANS
-86.18117221,40.97474395,AULT,HOME,GRAHAM17,,On,-459.67,11.84,10/8/2015,Yes,821.31,67.56,67.56,11.80,2.892,30.00,4053.8,4053.8,Grain Harvest,2010385416,SOYBEANS
-86.18118817,40.97474210,AULT,HOME,GRAHAM17,,On,-459.67,9.949,10/8/2015,Yes,821.26,56.80,56.80,11.90,2.890,30.00,3407.9,3407.9,Grain Harvest,2010385416,SOYBEANS
-86.18120441,40.97474089,AULT,HOME,GRAHAM17,,On,-459.67,6.024,10/8/2015,Yes,821.32,34.71,34.71,11.80,2.863,30.00,2082.7,2082.7,Grain Harvest,2010385416,SOYBEANS
-86.18122040,40.97474011,AULT,HOME,GRAHAM17,,On,-459.67,7.284,10/8/2015,Yes,821.37,42.04,42.04,11.30,2.859,30.00,2522.5,2522.5,Grain Harvest,2010385416,SOYBEANS
-86.18123751,40.97474006,AULT,HOME,GRAHAM17,,On,-459.67,11.45,10/8/2015,Yes,821.39,62.75,62.75,11.50,3.011,30.00,3764.8,3764.8,Grain Harvest,2010385416,SOYBEANS
-86.18125595,40.97474045,AULT,HOME,GRAHAM17,,On,-459.67,15.60,10/8/2015,Yes,821.43,79.42,79.42,11.70,3.241,30.00,4764.9,4764.9,Grain Harvest,2010385416,SOYBEANS
-86.18127292,40.97474094,AULT,HOME,GRAHAM17,,On,-459.67,11.61,10/8/2015,Yes,821.42,63.65,63.65,11.70,3.011,30.00,3819.0,3819.0,Grain Harvest,2010385416,SOYBEANS
-86.18128683,40.97474151,AULT,HOME,GRAHAM17,,On,-459.67,11.19,10/8/2015,Yes,821.20,70.92,70.92,11.30,2.604,30.00,4255.1,4255.1,Grain Harvest,2010385416,SOYBEANS
-86.18130165,40.97474154,AULT,HOME,GRAHAM17,,On,-459.67,10.47,10/8/2015,Yes,821.24,67.07,67.07,11.30,2.577,30.00,4023.9,4023.9,Grain Harvest,2010385416,SOYBEANS
