Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.17930102,40.96037294,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,14.98,10/15/2015,Yes,803.02,61.98,61.98,10.70,3.418,35.00,3718.5,3718.5,Grain Harvest,203748,SOYBEANS
-86.17932042,40.96037326,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,18.33,10/15/2015,Yes,803.08,75.99,75.99,11.00,3.411,35.00,4559.6,4559.6,Grain Harvest,203748,SOYBEANS
-86.17933980,40.96037337,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,15.59,10/15/2015,Yes,803.19,61.13,61.13,11.10,3.608,35.00,3667.6,3667.6,Grain Harvest,203748,SOYBEANS
-86.17935684,40.96037339,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,13.33,10/15/2015,Yes,803.27,70.36,70.36,11.10,2.680,35.00,4221.8,4221.8,Grain Harvest,203748,SOYBEANS
-86.17937181,40.96037329,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,12.90,10/15/2015,Yes,803.25,94.80,94.80,11.10,1.924,35.00,5688.1,5688.1,Grain Harvest,203748,SOYBEANS
-86.17937919,40.96037325,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,7.472,10/15/2015,Yes,803.25,106.64,106.64,11.10,0.991,35.00,6398.3,6398.3,Grain Harvest,203748,SOYBEANS
-86.17937919,40.96037325,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,5.910,10/15/2015,Yes,803.25,168.32,168.32,11.10,0.497,35.00,10099,10099,Grain Harvest,203748,SOYBEANS
-86.17937798,40.96037314,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,3.564,10/15/2015,Yes,803.24,50.98,50.98,10.90,0.989,35.00,3059.1,3059.1,Grain Harvest,203748,SOYBEANS
-86.17939441,40.96037193,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,1.495,10/15/2015,Yes,802.60,30.99,30.99,11.10,0.682,35.00,1859.3,1859.3,Grain Harvest,203748,SOYBEANS
-86.17939926,40.96037181,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,3.728,10/15/2015,Yes,802.64,52.97,52.97,11.10,0.995,35.00,3178.0,3178.0,Grain Harvest,203748,SOYBEANS
-86.17939926,40.96037181,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,1.890,10/15/2015,Yes,802.64,85.97,85.97,11.10,0.311,35.00,5158.3,5158.3,Grain Harvest,203748,SOYBEANS
-86.17939926,40.96037181,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,2.333,10/15/2015,Yes,802.64,88.32,88.32,11.10,0.374,35.00,5299.3,5299.3,Grain Harvest,203748,SOYBEANS
-86.17940072,40.96037179,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,1.176,10/15/2015,Yes,802.62,19.21,19.21,11.10,0.866,35.00,1152.6,1152.6,Grain Harvest,203748,SOYBEANS
-86.17939513,40.96037198,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,0.676,10/15/2015,Yes,802.55,7.673,7.673,11.10,1.246,35.00,460.36,460.36,Grain Harvest,203748,SOYBEANS
-86.17939736,40.96041658,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,2.176,10/15/2015,Yes,802.96,10.81,10.81,11.10,2.848,35.00,648.37,648.37,Grain Harvest,203748,SOYBEANS
-86.17940369,40.96042669,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,6.128,10/15/2015,Yes,803.24,33.93,33.93,11.10,2.555,35.00,2035.5,2035.5,Grain Harvest,203748,SOYBEANS
-86.17940731,40.96043424,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,4.561,10/15/2015,Yes,803.46,39.88,39.88,11.10,1.617,35.00,2393.0,2393.0,Grain Harvest,203748,SOYBEANS
-86.17941075,40.96044416,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,6.099,10/15/2015,Yes,803.55,19.77,19.77,11.10,4.362,35.00,1186.4,1186.4,Grain Harvest,203748,SOYBEANS
-86.17941350,40.96045572,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,4.964,10/15/2015,Yes,803.63,24.71,24.71,11.10,2.841,35.00,1482.8,1482.8,Grain Harvest,203748,SOYBEANS
-86.17941442,40.96046651,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,4.660,10/15/2015,Yes,803.90,27.23,27.23,10.90,2.420,35.00,1633.8,1633.8,Grain Harvest,203748,SOYBEANS
-86.17941386,40.96047604,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,4.413,10/15/2015,Yes,804.14,25.76,25.76,10.80,2.423,35.00,1545.7,1545.7,Grain Harvest,203748,SOYBEANS
-86.17941329,40.96048226,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,3.240,10/15/2015,Yes,804.17,33.47,33.47,10.90,1.369,35.00,2008.1,2008.1,Grain Harvest,203748,SOYBEANS
-86.17941329,40.96048226,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,1.471,10/15/2015,Yes,804.17,33.44,33.44,10.90,0.622,35.00,2006.6,2006.6,Grain Harvest,203748,SOYBEANS
-86.17941326,40.96048177,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,1.318,10/15/2015,Yes,804.24,18.77,18.77,10.90,0.993,35.00,1126.0,1126.0,Grain Harvest,203748,SOYBEANS
-86.17941344,40.96047651,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,1.637,10/15/2015,Yes,804.26,33.83,33.83,10.90,0.685,35.00,2029.9,2029.9,Grain Harvest,203748,SOYBEANS
-86.17941279,40.96046996,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,0.650,10/15/2015,Yes,804.15,6.184,6.184,10.90,1.488,35.00,371.01,371.01,Grain Harvest,203748,SOYBEANS
-86.17936753,40.96044218,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,1.957,10/15/2015,Yes,803.80,16.73,16.73,10.90,2.362,24.51,1003.8,1003.8,Grain Harvest,203748,SOYBEANS
-86.17935390,40.96044535,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,5.753,10/15/2015,Yes,803.78,57.88,57.88,10.90,1.922,25.60,3472.7,3472.7,Grain Harvest,203748,SOYBEANS
-86.17933850,40.96044783,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,5.964,10/15/2015,Yes,803.79,55.74,55.74,11.00,1.991,26.60,3344.4,3344.4,Grain Harvest,203748,SOYBEANS
-86.17931977,40.96045013,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,7.333,10/15/2015,Yes,803.66,39.48,39.48,11.00,3.362,27.35,2368.9,2368.9,Grain Harvest,203748,SOYBEANS
-86.17929994,40.96045185,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,8.339,10/15/2015,Yes,803.65,55.95,55.95,11.00,2.611,28.26,3357.2,3357.2,Grain Harvest,203748,SOYBEANS
-86.17928011,40.96045397,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,7.741,10/15/2015,Yes,803.60,36.99,36.99,11.00,3.590,28.85,2219.3,2219.3,Grain Harvest,203748,SOYBEANS
-86.17925972,40.96045521,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,8.566,10/15/2015,Yes,803.55,47.66,47.66,11.00,2.991,29.75,2859.7,2859.7,Grain Harvest,203748,SOYBEANS
-86.17923612,40.96045586,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,8.885,10/15/2015,Yes,803.29,39.86,39.86,11.00,3.660,30.15,2391.9,2391.9,Grain Harvest,203748,SOYBEANS
-86.17921296,40.96045579,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,7.045,10/15/2015,Yes,803.11,34.85,34.85,11.00,3.293,30.39,2090.9,2090.9,Grain Harvest,203748,SOYBEANS
-86.17918973,40.96045619,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,7.756,10/15/2015,Yes,802.90,29.51,29.51,11.00,4.288,30.34,1770.6,1770.6,Grain Harvest,203748,SOYBEANS
-86.17916691,40.96045708,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,6.646,10/15/2015,Yes,802.77,29.01,29.01,11.00,3.729,30.41,1740.8,1740.8,Grain Harvest,203748,SOYBEANS
-86.17914335,40.96045829,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,7.575,10/15/2015,Yes,802.46,29.43,29.43,11.00,4.163,30.61,1765.6,1765.6,Grain Harvest,203748,SOYBEANS
-86.17911971,40.96045932,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,8.192,10/15/2015,Yes,802.18,33.65,33.65,11.00,3.910,30.82,2018.7,2018.7,Grain Harvest,203748,SOYBEANS
-86.17909722,40.96046106,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,10.64,10/15/2015,Yes,802.13,43.55,43.55,10.60,3.915,30.89,2612.8,2612.8,Grain Harvest,203748,SOYBEANS
-86.17907496,40.96046494,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,7.933,10/15/2015,Yes,802.03,30.37,30.37,10.70,4.118,31.40,1822.2,1822.2,Grain Harvest,203748,SOYBEANS
-86.17905312,40.96046986,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,8.296,10/15/2015,Yes,802.01,31.88,31.88,10.80,3.915,32.91,1912.7,1912.7,Grain Harvest,203748,SOYBEANS
-86.17903088,40.96047511,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,13.50,10/15/2015,Yes,801.89,51.69,51.69,10.80,3.845,33.62,3101.6,3101.6,Grain Harvest,203748,SOYBEANS
-86.17900879,40.96047996,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,9.934,10/15/2015,Yes,801.69,37.99,37.99,10.80,3.852,33.61,2279.2,2279.2,Grain Harvest,203748,SOYBEANS
-86.17899108,40.96048364,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,11.45,10/15/2015,Yes,801.39,57.16,57.16,10.80,3.100,32.00,3429.3,3429.3,Grain Harvest,203748,SOYBEANS
-86.17897452,40.96048714,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,8.689,10/15/2015,Yes,801.00,66.86,66.86,10.80,2.114,30.43,4011.6,4011.6,Grain Harvest,203748,SOYBEANS
-86.17896003,40.96049023,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,10.97,10/15/2015,Yes,800.82,86.47,86.47,10.80,2.165,29.00,5188.4,5188.4,Grain Harvest,203748,SOYBEANS
-86.17894605,40.96049358,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,7.848,10/15/2015,Yes,800.54,65.09,65.09,10.80,2.116,28.20,3905.4,3905.4,Grain Harvest,203748,SOYBEANS
