Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18710631,40.97538548,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.13,10/9/2015,Yes,813.86,58.58,60.46,15.70,3.306,35.00,3515.0,3627.6,Grain Harvest,203748,SOYBEANS
-86.18710639,40.97537227,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.96,10/9/2015,Yes,813.72,62.22,64.28,15.80,3.291,35.00,3732.9,3857.1,Grain Harvest,203748,SOYBEANS
-86.18710662,40.97535904,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.83,10/9/2015,Yes,813.63,67.42,69.67,15.80,3.214,35.00,4045.4,4179.9,Grain Harvest,203748,SOYBEANS
-86.18710625,40.97534592,AULT,HOME,BUNKER MUCK19,,On,-459.67,16.19,10/9/2015,Yes,813.46,68.68,70.87,15.70,3.230,35.00,4120.5,4252.5,Grain Harvest,203748,SOYBEANS
-86.18710563,40.97533293,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.49,10/9/2015,Yes,813.37,66.21,67.29,14.40,3.255,35.00,3972.6,4037.6,Grain Harvest,203748,SOYBEANS
-86.18710474,40.97531965,AULT,HOME,BUNKER MUCK19,,On,-459.67,16.59,10/9/2015,Yes,813.18,71.62,72.88,14.50,3.219,35.00,4297.4,4372.8,Grain Harvest,203748,SOYBEANS
-86.18710394,40.97530670,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.93,10/9/2015,Yes,813.05,68.23,70.00,15.20,3.219,35.00,4094.0,4200.2,Grain Harvest,203748,SOYBEANS
-86.18710319,40.97529371,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.87,10/9/2015,Yes,812.92,68.65,70.60,15.40,3.179,35.00,4119.1,4236.0,Grain Harvest,203748,SOYBEANS
-86.18710280,40.97528076,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.95,10/9/2015,Yes,812.79,69.37,71.43,15.50,3.159,35.00,4162.4,4285.5,Grain Harvest,203748,SOYBEANS
-86.18710231,40.97526760,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.50,10/9/2015,Yes,812.53,67.05,69.11,15.60,3.172,35.00,4023.0,4146.9,Grain Harvest,203748,SOYBEANS
-86.18710191,40.97525469,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.54,10/9/2015,Yes,812.38,63.71,64.83,14.50,3.172,35.00,3822.9,3890.0,Grain Harvest,203748,SOYBEANS
-86.18710156,40.97524158,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.46,10/9/2015,Yes,812.22,61.72,63.10,14.90,3.241,35.00,3703.2,3785.9,Grain Harvest,203748,SOYBEANS
-86.18710123,40.97522843,AULT,HOME,BUNKER MUCK19,,On,-459.67,16.15,10/9/2015,Yes,812.05,70.38,72.21,15.20,3.163,35.00,4222.8,4332.4,Grain Harvest,203748,SOYBEANS
-86.18710075,40.97521550,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.28,10/9/2015,Yes,811.89,60.69,62.41,15.40,3.237,35.00,3641.3,3744.6,Grain Harvest,203748,SOYBEANS
-86.18710020,40.97520261,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.85,10/9/2015,Yes,811.79,69.02,71.06,15.50,3.154,35.00,4141.1,4263.6,Grain Harvest,203748,SOYBEANS
-86.18709962,40.97518980,AULT,HOME,BUNKER MUCK19,,On,-459.67,13.59,10/9/2015,Yes,811.67,57.15,58.16,14.50,3.304,35.00,3429.2,3489.4,Grain Harvest,203748,SOYBEANS
-86.18709910,40.97517683,AULT,HOME,BUNKER MUCK19,,On,-459.67,16.29,10/9/2015,Yes,811.52,70.06,71.54,14.80,3.221,35.00,4203.8,4292.7,Grain Harvest,203748,SOYBEANS
-86.18709831,40.97516407,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.85,10/9/2015,Yes,811.40,63.89,65.78,15.50,3.192,35.00,3833.2,3946.6,Grain Harvest,203748,SOYBEANS
-86.18709766,40.97515124,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.69,10/9/2015,Yes,811.25,63.81,65.85,15.70,3.154,35.00,3828.4,3951.0,Grain Harvest,203748,SOYBEANS
-86.18709690,40.97513844,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.08,10/9/2015,Yes,811.06,62.07,64.06,15.70,3.109,35.00,3724.3,3843.6,Grain Harvest,203748,SOYBEANS
-86.18709637,40.97512556,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.17,10/9/2015,Yes,810.85,66.21,67.53,14.70,3.176,35.00,3972.6,4051.8,Grain Harvest,203748,SOYBEANS
-86.18709606,40.97511293,AULT,HOME,BUNKER MUCK19,,On,-459.67,16.72,10/9/2015,Yes,810.73,74.98,76.29,14.50,3.100,35.00,4498.7,4577.6,Grain Harvest,203748,SOYBEANS
-86.18709559,40.97509989,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.29,10/9/2015,Yes,810.52,66.58,68.15,15.00,3.172,35.00,3995.1,4089.1,Grain Harvest,203748,SOYBEANS
-86.18709519,40.97508706,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.97,10/9/2015,Yes,810.37,69.36,71.24,15.30,3.170,35.00,4161.5,4274.5,Grain Harvest,203748,SOYBEANS
-86.18709459,40.97507420,AULT,HOME,BUNKER MUCK19,,On,-459.67,13.90,10/9/2015,Yes,810.16,61.47,63.29,15.50,3.105,35.00,3688.4,3797.6,Grain Harvest,203748,SOYBEANS
-86.18709405,40.97506165,AULT,HOME,BUNKER MUCK19,,On,-459.67,17.03,10/9/2015,Yes,809.98,74.56,76.32,15.00,3.156,35.00,4473.9,4579.1,Grain Harvest,203748,SOYBEANS
