Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18736843,40.99026402,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.12,10/15/2015,Yes,801.96,64.93,64.93,11.60,3.335,30.00,3895.9,3895.9,Grain Harvest,2010385416,SOYBEANS
-86.18736561,40.99024907,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.67,10/15/2015,Yes,801.97,61.92,61.92,11.60,3.376,30.00,3715.1,3715.1,Grain Harvest,2010385416,SOYBEANS
-86.18736303,40.99023430,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.26,10/15/2015,Yes,801.91,60.51,60.51,11.60,3.342,30.00,3630.8,3630.8,Grain Harvest,2010385416,SOYBEANS
-86.18736025,40.99021916,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.37,10/15/2015,Yes,801.77,62.91,62.91,11.30,3.508,30.00,3774.9,3774.9,Grain Harvest,2010385416,SOYBEANS
-86.18735755,40.99020381,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.57,10/15/2015,Yes,801.71,63.70,63.70,11.10,3.514,30.00,3822.0,3822.0,Grain Harvest,2010385416,SOYBEANS
-86.18735449,40.99018789,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.38,10/15/2015,Yes,801.95,63.16,63.16,11.30,3.496,30.00,3789.6,3789.6,Grain Harvest,2010385416,SOYBEANS
-86.18735247,40.99017249,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.68,10/15/2015,Yes,802.07,63.11,63.11,11.30,3.577,30.00,3786.4,3786.4,Grain Harvest,2010385416,SOYBEANS
-86.18735184,40.99015715,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.67,10/15/2015,Yes,802.00,64.14,64.14,11.60,3.516,30.00,3848.6,3848.6,Grain Harvest,2010385416,SOYBEANS
-86.18735006,40.99014135,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.80,10/15/2015,Yes,802.06,63.99,63.99,11.20,3.559,30.00,3839.7,3839.7,Grain Harvest,2010385416,SOYBEANS
-86.18734908,40.99012559,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.69,10/15/2015,Yes,801.88,63.62,63.62,10.90,3.550,30.00,3817.3,3817.3,Grain Harvest,2010385416,SOYBEANS
-86.18734697,40.99011018,AULT,LOWE,FREDS MUCK15,,On,-459.67,14.41,10/15/2015,Yes,802.04,67.21,67.21,11.10,3.539,30.00,4032.4,4032.4,Grain Harvest,2010385416,SOYBEANS
